UserID	Country	Language	Gender	RegDate	AgeRDATE	Fstcad	Fstpd	Pcsumstk	Pcsumwin	Pcsumbet	Pcfstdate	Pclstdate	Pcsumday	Pcintday	Pcnet	Pcab	Pcdayspc	TOPsmstk	TOPpcnet
1364104	792	7	1	2/16/2005	26	6/17/2006	6/13/2006	1182.71	1137.57	164	6/17/2006	8/16/2006	16	61	45.1400000000001	7.21164634146341	26.2295081967213	0	0
1364109	250	6	1	2/16/2005	25	2/17/2005	2/16/2005	9296.5	8790	1834	2/17/2005	4/17/2006	32	425	506.5	5.06897491821156	7.52941176470588	0	0
1364161	276	2	1	2/16/2005	50	11/18/2006	2/18/2005	14861	14117.5	7131	11/18/2006	2/14/2007	8	89	743.5	2.08399943906885	8.98876404494382	0	0
1364188	276	2	1	2/16/2005	47	11/18/2006	2/16/2005	8451	8396	110	11/18/2006	2/13/2007	15	88	55	76.8272727272727	17.0454545454545	0	0
1364190	792	7	1	2/16/2005	41	2/28/2005	2/19/2005	5153	4394.5	1448	2/28/2005	3/5/2005	4	6	758.5	3.55870165745856	66.6666666666667	0	0
1364200	792	7	1	2/16/2005	31	9/12/2005	9/12/2005	946	828	595	9/12/2005	10/7/2005	8	26	118	1.58991596638655	30.7692307692308	0	0
1364221	756	2	1	2/16/2005	41	12/22/2005	2/16/2005	204299.3366	189467.6875	15799	12/22/2005	2/27/2007	240	433	14831.6491	12.9311561871004	55.4272517321016	1	1
1364245	276	2	1	2/16/2005	23	2/16/2005	2/16/2005	380	332.5	324	2/16/2005	2/7/2007	6	722	47.5	1.17283950617284	.831024930747922	0	0
1364252	300	8	1	2/16/2005	23	3/1/2005	2/18/2005	3310	3156.5	1960	3/1/2005	9/15/2005	12	199	153.5	1.68877551020408	6.03015075376884	0	0
1364264	276	2	1	2/16/2005	36	2/16/2005	2/16/2005	926	707	46	2/16/2005	10/18/2006	11	610	219	20.1304347826087	1.80327868852459	0	0
1364266	250	6	1	2/16/2005	24	2/22/2005	2/16/2005	418	337	206	2/22/2005	3/8/2005	4	15	81	2.02912621359223	26.6666666666667	0	0
1364276	40	2	1	2/16/2005	20	3/2/2005	3/2/2005	736	625.5	310	3/2/2005	6/25/2006	7	481	110.5	2.3741935483871	1.45530145530146	0	0
1364303	724	4	1	2/16/2005	24	10/10/2005	5/30/2005	26504.9184	24341.84	684	10/10/2005	2/28/2007	42	507	2163.0784	38.7498807017544	8.28402366863905	0	0
1364314	616	9	1	2/16/2005	26	2/17/2005	2/16/2005	130159	131359	15277	2/17/2005	4/8/2006	92	416	-1200	8.51993192380703	22.1153846153846	1	0
1364323	276	2	1	2/16/2005	34	2/23/2005	2/23/2005	15846.5	14731.5	5308	2/23/2005	4/2/2005	18	39	1115	2.9853993971364	46.1538461538462	0	0
1364363	756	2	1	2/16/2005	23	2/17/2005	2/16/2005	1559.8	1472.55	291	2/17/2005	11/7/2006	9	629	87.25	5.36013745704467	1.4308426073132	0	0
1364366	40	2	1	2/16/2005	59	2/17/2005	2/16/2005	1162	1069	337	2/17/2005	11/18/2005	10	275	93	3.44807121661721	3.63636363636364	0	0
1364380	616	9	1	2/16/2005	18	4/29/2005	4/29/2005	469.25	453.2651	29	4/29/2005	2/21/2006	7	299	15.9849	16.1810344827586	2.34113712374582	0	0
1364402	276	2	1	2/16/2005	35	2/16/2005	2/16/2005	31233.75	29566.895	5065	2/16/2005	1/22/2007	31	706	1666.855	6.16658440276407	4.39093484419263	0	0
1364408	792	7	1	2/16/2005	32	12/10/2005	12/10/2005	264407.2388	268160.8384	6328	12/10/2005	1/28/2007	182	415	-3753.59960000002	41.7836976611884	43.855421686747	1	0
1364411	792	7	1	2/16/2005	27	11/20/2005	2/17/2005	851.76	759.5	93	11/20/2005	1/10/2006	14	52	92.26	9.15870967741935	26.9230769230769	0	0
1364414	380	3	1	2/16/2005	79	5/7/2005	5/7/2005	185277.92	174151.92	45774	5/7/2005	11/23/2005	35	201	11126	4.04766723467471	17.4129353233831	1	1
1364430	300	8	1	2/16/2005	19	11/7/2005	2/16/2005	239	271.5	219	11/7/2005	2/13/2006	7	99	-32.5	1.09132420091324	7.07070707070707	0	0
1364443	276	2	1	2/16/2005	38	2/23/2005	2/23/2005	7069.95	6770.75	1474	2/23/2005	3/9/2005	6	15	299.2	4.79643826322931	40	0	0
1364453	196	8	1	2/16/2005	20	2/17/2005	2/16/2005	222	204.5	54	2/17/2005	12/23/2005	8	310	17.5	4.11111111111111	2.58064516129032	0	0
1364456	250	6	1	2/16/2005	28	2/21/2005	2/16/2005	8799.5	8400	511	2/21/2005	10/2/2005	4	224	399.5	17.220156555773	1.78571428571429	0	0
1364497	756	2	1	2/17/2005	55	8/27/2006	2/17/2005	39163.75	37923.25	1235	8/27/2006	2/28/2007	114	186	1240.5	31.7115384615385	61.2903225806452	0	0
1364534	276	2	1	2/17/2005	27	2/17/2005	2/17/2005	2923.25	2269.35	265	2/17/2005	3/29/2005	4	41	653.9	11.0311320754717	9.75609756097561	0	0
1364555	724	4	1	2/17/2005	28	2/22/2005	2/19/2005	6145.5	5671	768	2/22/2005	3/26/2005	6	33	474.5	8.001953125	18.1818181818182	0	0
1364561	276	2	1	2/17/2005	42	8/26/2005	2/22/2005	7568.5	6952.5	1320	8/26/2005	9/18/2005	7	24	616	5.73371212121212	29.1666666666667	0	0
1364593	616	9	1	2/17/2005	18	3/9/2005	2/18/2005	2212.6498	2067.797	601	3/9/2005	11/3/2006	41	605	144.8528	3.68161364392679	6.77685950413223	0	0
1364646	208	11	1	2/17/2005	19	10/22/2005	2/17/2005	3065.5	2846	287	10/22/2005	10/24/2006	16	368	219.5	10.6811846689895	4.34782608695652	0	0
1364691	246	1	1	2/17/2005	24	12/22/2005	2/19/2005	754.25	668.5	44	12/22/2005	1/8/2007	7	383	85.75	17.1420454545455	1.82767624020888	0	0
1364694	792	7	1	2/17/2005	27	3/4/2005	3/2/2005	595.5	571.8	371	3/4/2005	3/8/2005	4	5	23.6999999999999	1.60512129380054	80	0	0
1364715	792	7	1	2/17/2005	26	3/8/2005	2/17/2005	405.25	352.75	393	3/8/2005	10/13/2005	6	220	52.5	1.03117048346056	2.72727272727273	0	0
1364721	616	9	1	2/17/2005	26	8/11/2005	8/11/2005	12.48	10.02	45	8/11/2005	8/17/2005	4	7	2.46	.277333333333333	57.1428571428571	0	0
1364753	40	2	1	2/17/2005	20	2/17/2005	2/17/2005	254665.369	256101.86	10676	2/17/2005	4/7/2005	27	50	-1436.49100000001	23.8540060884226	54	1	0
1364755	250	6	1	2/17/2005	19	2/17/2005	2/17/2005	334.25	329.65	216	2/17/2005	3/2/2006	6	379	4.60000000000002	1.5474537037037	1.58311345646438	0	0
1364777	756	2	1	2/17/2005	21	3/17/2005	2/21/2005	9761.75	8920.7979	719	3/17/2005	10/22/2005	16	220	840.9521	13.576842837274	7.27272727272727	0	0
1364794	250	6	1	2/17/2005	31	3/18/2005	2/17/2005	32864.0426	30696.665	40564	3/18/2005	3/18/2006	118	366	2167.3776	.810177561384479	32.2404371584699	0	0
1364802	250	6	1	2/17/2005	29	2/18/2005	2/17/2005	213.89	187.22	512	2/18/2005	4/22/2005	8	64	26.67	.41775390625	12.5	0	0
1364805	724	4	1	2/17/2005	25	2/26/2005	2/24/2005	19016	18811	3208	2/26/2005	2/15/2006	16	355	205	5.92768079800499	4.50704225352113	0	0
1364819	300	8	0	2/17/2005	24	2/18/2005	2/18/2005	21932	21356	5289	2/18/2005	4/24/2005	15	66	576	4.14671960673095	22.7272727272727	0	0
1364840	300	8	1	2/17/2005	35	2/17/2005	2/17/2005	1777.5	1661.5	802	2/17/2005	7/14/2006	4	513	116	2.21633416458853	.779727095516569	0	0
1364844	40	2	1	2/17/2005	21	2/17/2005	2/17/2005	1959.5	1865.5	341	2/17/2005	4/8/2005	8	51	94	5.74633431085044	15.6862745098039	0	0
1364847	300	8	1	2/17/2005	27	3/9/2005	2/17/2005	1365.41	1417.91	351	3/9/2005	4/2/2005	5	25	-52.5	3.89005698005698	20	0	0
1364862	208	11	1	2/17/2005	29	2/18/2005	2/17/2005	174.5	121.5	49	2/18/2005	2/25/2005	4	8	53	3.56122448979592	50	0	0
1364886	616	9	1	2/17/2005	29	2/19/2005	2/17/2005	300	277	33	2/19/2005	10/22/2005	6	246	23	9.09090909090909	2.4390243902439	0	0
1364895	792	7	1	2/17/2005	27	2/17/2005	2/17/2005	25483.52	23607.52	2551	2/17/2005	12/25/2005	11	312	1876	9.98961975695806	3.52564102564103	0	0
1364944	40	2	1	2/17/2005	20	2/20/2005	2/20/2005	32395.5	32219	2243	2/20/2005	1/11/2007	31	691	176.5	14.4429335711101	4.4862518089725	0	0
1364950	380	3	1	2/17/2005	55	4/26/2005	2/17/2005	59	61.5	18	4/26/2005	10/15/2005	7	173	-2.5	3.27777777777778	4.04624277456647	0	0
1364983	276	2	1	2/17/2005	42	4/16/2005	2/17/2005	52113	51465.75	4278	4/16/2005	10/11/2006	19	544	647.25	12.1816269284712	3.49264705882353	0	0
1364988	40	2	1	2/17/2005	39	3/3/2005	2/17/2005	5390	5009	75	3/3/2005	8/25/2005	15	176	381	71.8666666666667	8.52272727272727	0	0
1365025	792	7	1	2/17/2005	18	2/18/2005	2/18/2005	89.5	75.1144	37	2/18/2005	2/21/2006	4	369	14.3856	2.41891891891892	1.0840108401084	0	0
1365042	196	8	1	2/17/2005	26	2/17/2005	2/17/2005	13180.5	12860.5	864	2/17/2005	9/14/2006	24	575	320	15.2552083333333	4.17391304347826	0	0
1365048	792	1	1	2/17/2005	33	2/18/2005	2/17/2005	22	15.5	22	2/18/2005	7/28/2005	4	161	6.5	1	2.48447204968944	0	0
1365135	792	7	1	2/17/2005	39	8/10/2005	2/21/2005	61485.27	61181.81	65920	8/10/2005	2/27/2007	49	567	303.459999999992	.932725576456311	8.64197530864197	0	0
1365202	792	7	1	2/17/2005	27	9/27/2005	2/17/2005	1268	1214.6	1233	9/27/2005	10/28/2005	14	32	53.4000000000001	1.02838605028386	43.75	0	0
1365204	40	2	1	2/17/2005	25	2/17/2005	2/17/2005	488.5	346	106	2/17/2005	8/12/2006	8	542	142.5	4.60849056603774	1.4760147601476	0	0
1365221	208	1	1	2/17/2005	28	2/6/2006	5/24/2005	52328.75	54112.5	2310	2/6/2006	4/12/2006	12	66	-1783.75	22.6531385281385	18.1818181818182	0	0
1365276	276	2	1	2/17/2005	29	2/17/2005	2/17/2005	669	485	144	2/17/2005	4/6/2005	7	49	184	4.64583333333333	14.2857142857143	0	0
1365277	724	4	1	2/17/2005	27	7/10/2005	2/17/2005	507.5	500.5	403	7/10/2005	8/12/2006	12	399	7	1.25930521091811	3.00751879699248	0	0
1365286	616	9	1	2/17/2005	26	4/22/2005	3/3/2005	27839	27540.4057	275	4/22/2005	2/22/2007	75	672	298.594300000001	101.232727272727	11.1607142857143	0	0
1365303	276	2	0	2/17/2005	37	2/23/2005	2/23/2005	18758.3162	17169.27	368	2/23/2005	1/3/2007	62	680	1589.0462	50.973685326087	9.11764705882353	0	0
1365337	250	6	1	2/17/2005	29	2/17/2005	2/17/2005	738	694	680	2/17/2005	4/7/2005	12	50	44	1.08529411764706	24	0	0
1365362	40	2	1	2/17/2005	36	3/30/2005	2/17/2005	29920.53	27129.6842	12223	3/30/2005	8/30/2005	18	154	2790.8458	2.44788758897161	11.6883116883117	0	0
1365393	442	2	1	2/17/2005	31	2/17/2005	2/17/2005	4093.75	3938.75	2457	2/17/2005	3/23/2006	10	400	155	1.66615791615792	2.5	0	0
1365406	724	4	1	2/17/2005	31	4/5/2005	2/17/2005	137650	138385	979	4/5/2005	9/29/2005	32	178	-735	140.602655771195	17.9775280898876	1	0
1365418	724	4	1	2/17/2005	28	3/5/2005	2/17/2005	344	322	42	3/5/2005	3/23/2006	5	384	22	8.19047619047619	1.30208333333333	0	0
1365452	300	8	1	2/17/2005	27	10/31/2005	2/17/2005	2898.5	2605.5	970	10/31/2005	12/28/2006	7	424	293	2.98814432989691	1.65094339622642	0	0
1365461	276	2	1	2/17/2005	34	3/24/2005	2/21/2005	16261	15776	170	3/24/2005	3/8/2006	68	350	485	95.6529411764706	19.4285714285714	0	0
1365483	250	6	1	2/17/2005	24	2/17/2005	2/17/2005	13388	12758.25	234	2/17/2005	3/9/2005	12	21	629.75	57.2136752136752	57.1428571428571	0	0
1365491	276	2	1	2/17/2005	25	9/26/2006	2/17/2005	792.5	737.5	249	9/26/2006	10/2/2006	6	7	55	3.18273092369478	85.7142857142857	0	0
1365493	724	4	1	2/17/2005	26	2/18/2005	2/17/2005	619	342	32	2/18/2005	3/1/2005	4	12	277	19.34375	33.3333333333333	0	0
1365497	208	11	1	2/17/2005	24	2/17/2005	2/17/2005	584	484.5	71	2/17/2005	3/11/2005	5	23	99.5	8.22535211267606	21.7391304347826	0	0
1365502	276	2	1	2/17/2005	21	9/17/2006	3/2/2005	144	107	132	9/17/2006	11/30/2006	6	75	37	1.09090909090909	8	0	0
1365519	234	1	1	2/17/2005	25	2/17/2005	2/17/2005	2543	2309.25	1170	2/17/2005	11/15/2005	9	272	233.75	2.17350427350427	3.30882352941176	0	0
1365584	792	7	1	2/17/2005	24	3/14/2005	2/17/2005	1368	1338.25	983	3/14/2005	5/29/2005	15	77	29.75	1.39165818921668	19.4805194805195	0	0
1365623	724	4	1	2/17/2005	32	2/19/2005	2/17/2005	22736.34	21116.49	5173	2/19/2005	3/7/2005	7	17	1619.85	4.39519427798183	41.1764705882353	0	0
1365652	40	2	1	2/17/2005	33	2/17/2005	2/17/2005	3407.9753	3104.31	523	2/17/2005	3/17/2006	6	394	303.6653	6.5162051625239	1.52284263959391	0	0
1365670	724	4	1	2/17/2005	28	2/22/2005	2/22/2005	3713.23	3273.9	1054	2/22/2005	4/11/2005	10	49	439.33	3.52298861480076	20.4081632653061	0	0
1365703	442	2	1	2/17/2005	31	10/22/2005	2/17/2005	2278.0581	2188.77	1349	10/22/2005	12/26/2006	15	431	89.2881000000002	1.68870133432172	3.48027842227378	0	0
1365708	250	6	1	2/17/2005	26	2/24/2005	2/17/2005	781.5	688.25	283	2/24/2005	7/3/2006	9	495	93.25	2.76148409893993	1.81818181818182	0	0
1365754	40	2	1	2/17/2005	25	2/23/2005	2/23/2005	1650.5	1382.5	494	2/23/2005	2/16/2006	5	359	268	3.34109311740891	1.39275766016713	0	0
1365785	724	4	1	2/17/2005	36	2/22/2005	2/17/2005	11296.25	10804.75	2937	2/22/2005	5/30/2006	59	463	491.5	3.84618658495063	12.7429805615551	0	0
1365805	196	8	1	2/17/2005	21	4/2/2005	2/18/2005	2292.5	2233.75	125	4/2/2005	12/2/2006	10	610	58.75	18.34	1.63934426229508	0	0
1365818	276	2	1	2/17/2005	34	8/7/2006	3/7/2005	260.7	200	139	8/7/2006	8/29/2006	10	23	60.7	1.87553956834532	43.4782608695652	0	0
1365857	792	7	1	2/17/2005	23	4/8/2005	4/8/2005	1805.5	1649.95	1344	4/8/2005	12/26/2005	59	263	155.55	1.34337797619048	22.4334600760456	0	0
1365872	616	9	1	2/17/2005	25	5/23/2005	4/7/2005	2659	2727.5	96	5/23/2005	6/21/2005	7	30	-68.5	27.6979166666667	23.3333333333333	0	0
1365901	208	11	1	2/17/2005	38	2/17/2005	2/17/2005	9356	9302.5	6186	2/17/2005	10/5/2005	56	231	53.5	1.51244746201099	24.2424242424242	0	0
1365921	276	2	1	2/17/2005	21	8/4/2006	8/13/2005	16162.75	15625.75	2233	8/4/2006	2/3/2007	27	184	537	7.23813255709807	14.6739130434783	0	0
1365930	276	2	1	2/17/2005	39	7/21/2005	3/25/2005	183	170	98	7/21/2005	7/29/2005	4	9	13	1.86734693877551	44.4444444444444	0	0
1365956	300	8	1	2/17/2005	19	2/17/2005	2/17/2005	862.94	811.6	1373	2/17/2005	12/31/2006	9	683	51.3399999999999	.628506919155135	1.31771595900439	0	0
1365990	300	8	1	2/17/2005	30	12/28/2006	2/17/2005	1693	1683	1589	12/28/2006	1/20/2007	11	24	10	1.06544996853367	45.8333333333333	0	0
1365998	276	2	1	2/17/2005	38	2/25/2005	2/22/2005	384	335	195	2/25/2005	1/23/2006	11	333	49	1.96923076923077	3.3033033033033	0	0
1366021	276	2	1	2/17/2005	28	11/4/2005	2/17/2005	2696.5	2680	1388	11/4/2005	6/19/2006	16	228	16.5	1.94272334293948	7.01754385964912	0	0
1366080	380	3	1	2/17/2005	37	2/28/2005	2/17/2005	15015.55	14969.93	1285	2/28/2005	11/18/2005	36	264	45.6200000000026	11.6852529182879	13.6363636363636	0	0
1366118	276	2	1	2/17/2005	22	2/17/2005	2/17/2005	22917.5	22448.5	7113	2/17/2005	12/14/2006	66	666	469	3.22191761563335	9.90990990990991	0	0
1366130	40	2	1	2/17/2005	25	6/30/2005	4/20/2005	162.75	148.75	156	6/30/2005	7/15/2005	4	16	14	1.04326923076923	25	0	0
1366153	616	9	1	2/17/2005	24	12/22/2005	2/28/2005	712.4997	620.5	74	10/21/2005	2/13/2007	16	481	91.9997	9.62837432432432	3.32640332640333	0	0
1366161	380	3	1	2/17/2005	23	2/19/2005	2/19/2005	598.53	495.28	1567	2/19/2005	9/24/2005	8	218	103.25	.381959157626037	3.6697247706422	0	0
1366179	300	8	1	2/17/2005	40	3/13/2005	3/13/2005	1824.68	1401.73	577	3/13/2005	12/29/2005	5	292	422.95	3.16235701906413	1.71232876712329	0	0
1366181	792	7	1	2/17/2005	24	4/5/2005	2/18/2005	27	23	23	4/5/2005	7/2/2005	4	89	4	1.17391304347826	4.49438202247191	0	0
1366223	792	7	1	2/17/2005	24	2/27/2005	2/23/2005	1031.15	1025.65	374	2/27/2005	12/30/2006	45	672	5.5	2.75708556149733	6.69642857142857	0	0
1366224	300	8	1	2/17/2005	32	3/22/2005	2/18/2005	205.75	142.25	222	3/22/2005	10/17/2006	4	575	63.5	.926801801801802	.695652173913043	0	0
1366264	616	9	1	2/17/2005	24	7/27/2005	7/26/2005	1548.5	1533.25	99	7/27/2005	1/24/2007	22	547	15.25	15.6414141414141	4.02193784277879	0	0
1366295	756	2	1	2/17/2005	31	9/2/2005	8/31/2005	22919.3031	21241.3318	610	9/2/2005	2/17/2007	37	534	1677.9713	37.5726280327869	6.92883895131086	0	0
1366320	300	8	1	2/17/2005	36	9/14/2005	3/19/2005	507	465.75	193	9/14/2005	4/14/2006	4	213	41.25	2.62694300518135	1.87793427230047	0	0
1366389	276	2	1	2/17/2005	43	2/20/2005	2/20/2005	101019.8	97440.1	3393	2/20/2005	2/28/2007	278	739	3579.7	29.7730032419688	37.6184032476319	0	0
1366401	250	6	1	2/17/2005	24	2/17/2005	2/17/2005	469.75	388.75	14	2/17/2005	5/17/2006	6	455	81	33.5535714285714	1.31868131868132	0	0
1366402	276	2	1	2/17/2005	40	4/4/2006	12/20/2005	1095	1102	81	4/4/2006	2/26/2007	23	329	-7	13.5185185185185	6.99088145896657	0	0
1366406	276	2	1	2/17/2005	29	2/17/2005	2/17/2005	1646.35	1296.72	1533	2/17/2005	3/11/2005	5	23	349.63	1.07393998695369	21.7391304347826	0	0
1366422	208	11	1	2/17/2005	32	2/17/2005	2/17/2005	2796.25	2783	2754	2/17/2005	11/28/2005	55	285	13.25	1.01534132171387	19.2982456140351	0	0
1366423	578	10	1	2/17/2005	23	2/17/2005	2/17/2005	276.98	286.98	366	2/17/2005	9/12/2006	10	573	-10	.756775956284153	1.74520069808028	0	0
1366436	792	7	1	2/17/2005	26	2/17/2005	2/17/2005	159.25	251.75	507	2/17/2005	7/23/2006	7	522	-92.5	.314102564102564	1.34099616858238	0	0
1366501	208	11	1	2/17/2005	19	7/9/2005	2/17/2005	2883.75	2496.1	1039	7/9/2005	7/25/2006	27	382	387.65	2.77550529355149	7.06806282722513	0	0
1366525	724	4	1	2/17/2005	19	5/22/2005	2/22/2005	1453	1451	244	5/22/2005	8/29/2005	4	100	2	5.95491803278689	4	0	0
1366613	250	6	1	2/17/2005	48	2/17/2005	2/17/2005	8884.5845	8038.98	941	2/17/2005	10/15/2006	77	606	845.604499999998	9.44164133900106	12.7062706270627	0	0
1366617	300	8	1	2/17/2005	21	9/13/2005	2/17/2005	9856	9570	1077	9/13/2005	4/6/2006	7	206	286	9.15134633240483	3.39805825242718	0	0
1366642	300	8	1	2/17/2005	28	3/25/2005	2/21/2005	149254.75	143749	30286	3/25/2005	1/21/2007	74	668	5505.75	4.92817638512844	11.0778443113772	1	1
1366657	300	8	1	2/17/2005	25	2/26/2005	2/24/2005	17803.5	17126.5	1775	2/26/2005	9/28/2005	12	215	677	10.0301408450704	5.58139534883721	0	0
1366686	250	6	1	2/17/2005	21	2/17/2005	2/17/2005	476.25	385	155	2/17/2005	11/22/2006	8	644	91.25	3.07258064516129	1.24223602484472	0	0
1366698	792	7	1	2/17/2005	30	7/9/2005	2/17/2005	395	324	79	7/9/2005	11/11/2005	6	126	71	5	4.76190476190476	0	0
1366733	578	10	1	2/17/2005	27	5/9/2005	5/9/2005	261	219	165	5/9/2005	3/26/2006	5	322	42	1.58181818181818	1.5527950310559	0	0
1366753	276	2	1	2/17/2005	37	7/7/2005	3/3/2005	529.1988	377.6	542	7/7/2005	8/17/2006	12	407	151.5988	.976381549815498	2.94840294840295	0	0
1366767	616	9	1	2/17/2005	22	2/18/2005	2/17/2005	641	612.95	598	2/18/2005	1/1/2006	6	318	28.05	1.07190635451505	1.88679245283019	0	0
1366789	616	9	1	2/17/2005	29	1/13/2006	3/17/2005	348.92	280.56	136	1/13/2006	8/23/2006	14	223	68.3600000000001	2.56558823529412	6.2780269058296	0	0
1366824	300	8	1	2/17/2005	24	2/27/2005	2/22/2005	8576.5	8180	488	2/27/2005	9/27/2005	4	213	396.5	17.5747950819672	1.87793427230047	0	0
1366850	276	2	1	2/17/2005	32	7/19/2005	2/22/2005	164	146	140	7/19/2005	8/26/2006	6	404	18	1.17142857142857	1.48514851485149	0	0
1366853	756	2	1	2/17/2005	38	2/19/2005	2/19/2005	5916	5099.9	1032	2/19/2005	8/20/2006	17	548	816.1	5.73255813953488	3.1021897810219	0	0
1366854	276	2	1	2/17/2005	33	9/8/2006	2/17/2005	1151.1	1183.45	35	9/7/2006	9/30/2006	11	24	-32.3500000000001	32.8885714285714	45.8333333333333	0	0
1366911	300	8	1	2/17/2005	33	2/25/2005	2/21/2005	734	597	230	2/25/2005	12/25/2005	8	304	137	3.19130434782609	2.63157894736842	0	0
1366935	752	5	1	2/17/2005	20	10/10/2005	2/17/2005	547	680	180	10/10/2005	10/24/2005	5	15	-133	3.03888888888889	33.3333333333333	0	0
1366952	724	4	1	2/17/2005	20	7/10/2006	2/8/2006	9927	9952.53	293	7/10/2006	2/17/2007	33	223	-25.5300000000007	33.8805460750853	14.7982062780269	0	0
1366953	724	4	1	2/17/2005	21	9/7/2005	2/17/2005	1611	1517.9	327	9/7/2005	10/16/2006	4	405	93.0999999999999	4.92660550458716	.987654320987654	0	0
1366990	752	5	1	2/17/2005	23	2/18/2005	2/17/2005	9313.5443	9046.4	1616	2/18/2005	2/23/2007	13	736	267.1443	5.76333186881188	1.76630434782609	0	0
1367102	724	4	1	2/17/2005	20	2/18/2005	2/17/2005	32263.65	31589.21	5668	2/18/2005	3/22/2005	11	33	674.440000000002	5.69224594213126	33.3333333333333	0	0
1367106	276	2	1	2/17/2005	26	2/17/2005	2/17/2005	4325.75	3878.07	877	2/17/2005	2/28/2007	72	742	447.68	4.9324401368301	9.70350404312669	0	0
1367109	300	1	0	2/17/2005	27	2/17/2005	2/17/2005	103.94	67.44	562	2/17/2005	10/28/2005	4	254	36.5	.184946619217082	1.5748031496063	0	0
1367112	792	7	1	2/17/2005	38	2/18/2005	2/17/2005	654.5	494	407	2/18/2005	3/11/2005	5	22	160.5	1.60810810810811	22.7272727272727	0	0
1367120	620	1	1	2/17/2005	27	3/6/2005	2/24/2005	2445	2456.5	135	3/6/2005	10/10/2005	29	219	-11.5	18.1111111111111	13.2420091324201	0	0
1367123	616	9	1	2/17/2005	19	6/27/2005	4/19/2005	1900.07	1912.61	319	6/18/2005	7/20/2005	10	33	-12.54	5.95633228840125	30.3030303030303	0	0
1367126	616	9	1	2/18/2005	41	6/17/2005	6/1/2005	6820.58	6424.83	3672	6/17/2005	12/20/2005	15	187	395.75	1.85745642701525	8.02139037433155	0	0
1367149	40	2	1	2/18/2005	25	2/18/2005	2/18/2005	9015	7542.5	431	2/18/2005	9/30/2005	12	225	1472.5	20.9164733178654	5.33333333333333	0	0
1367170	756	2	1	2/18/2005	24	4/15/2005	4/14/2005	201.5	192.5	72	4/15/2005	4/21/2005	4	7	9	2.79861111111111	57.1428571428571	0	0
1367178	40	2	1	2/18/2005	26	2/18/2005	2/18/2005	126325	123272.1	6247	2/18/2005	3/7/2006	68	383	3052.90000000001	20.2217064190812	17.7545691906005	1	0
1367184	300	8	1	2/18/2005	23	2/18/2005	2/18/2005	2405.57	2193.57	18475	2/18/2005	11/3/2005	26	259	212	.130206765899865	10.03861003861	0	0
1367191	250	6	1	2/18/2005	35	2/18/2005	2/18/2005	2490.4466	2323.95	119	2/18/2005	3/2/2006	16	378	166.4966	20.9281226890756	4.23280423280423	0	0
1367211	276	2	1	2/18/2005	22	1/30/2007	2/19/2005	696	654	188	1/30/2007	2/19/2007	7	21	42	3.70212765957447	33.3333333333333	0	0
1367234	276	2	0	2/18/2005	47	2/20/2005	2/18/2005	54269	51954	3754	2/20/2005	3/29/2005	28	38	2315	14.4563132658498	73.6842105263158	0	0
1367266	792	7	1	2/18/2005	38	3/31/2005	2/18/2005	2061.25	1695	2094	3/31/2005	4/23/2005	12	24	366.25	.984360076408787	50	0	0
1367327	276	2	1	2/18/2005	24	7/8/2005	7/8/2005	2039.4873	1892.435	240	7/8/2005	1/3/2007	11	545	147.0523	8.49786375	2.01834862385321	0	0
1367331	724	4	1	2/18/2005	25	12/27/2005	2/18/2005	3441	3496.5	771	12/27/2005	2/19/2007	24	420	-55.5	4.46303501945525	5.71428571428571	0	0
1367382	300	8	1	2/18/2005	35	1/10/2006	2/18/2005	61028.86	56747.01	39017	1/10/2006	6/19/2006	56	161	4281.84999999999	1.56416075044212	34.7826086956522	0	1
1367432	276	2	1	2/18/2005	29	8/1/2006	6/22/2005	61814.5153	58738.0014	4298	8/1/2006	11/5/2006	48	97	3076.51389999999	14.3821580502559	49.4845360824742	0	0
1367466	208	11	1	2/18/2005	27	9/9/2005	2/18/2005	87276	86231	2551	9/9/2005	3/17/2006	25	190	1045	34.2124656997256	13.1578947368421	0	0
1367496	724	4	1	2/18/2005	26	3/10/2005	3/1/2005	32490.85	32242.85	54	3/6/2005	8/14/2005	13	162	248	601.682407407407	8.02469135802469	0	0
1367515	208	11	1	2/18/2005	38	4/14/2006	2/18/2005	1491	1394.5	1374	4/14/2006	1/27/2007	50	289	96.5	1.08515283842795	17.3010380622837	0	0
1367524	276	2	1	2/18/2005	30	11/11/2006	9/1/2005	2143.17	2013.38	12202	11/11/2006	2/14/2007	15	96	129.79	.175640878544501	15.625	0	0
1367546	616	9	1	2/18/2005	35	3/1/2005	3/1/2005	498.62	404.73	949	3/1/2005	7/5/2005	10	127	93.89	.525416227608008	7.8740157480315	0	0
1367567	792	7	1	2/18/2005	20	9/9/2005	2/18/2005	3099	3021	1899	9/9/2005	11/18/2005	16	71	78	1.63191153238547	22.5352112676056	0	0
1367637	40	2	1	2/18/2005	27	2/18/2005	2/18/2005	2707	2317	114	2/18/2005	2/21/2005	4	4	390	23.7456140350877	100	0	0
1367647	208	11	1	2/18/2005	35	2/18/2005	2/18/2005	672.5	714	221	2/18/2005	2/28/2005	4	11	-41.5	3.04298642533937	36.3636363636364	0	0
