UserID,Country,Language,Gender,RegDate,AgeRDATE,Fstcad,Fstpd,Pcsumstk,Pcsumwin,Pcsumbet,Pcfstdate,Pclstdate,Pcsumday,Pcintday,Pcnet,Pcab,Pcdayspc,TOPsmstk,TOPpcnet,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,Segment_Name
1365754,40,2,1,2/17/2005,25,2/23/2005,2/23/2005,1650.5,1382.5,494,2/23/2005,2006-02-16,5,359,268.0,3.341093117,1.39275766,0,0,377,5,1650.5,49.86702127659575,0.9541984732824428,0.0479927429971224,2,Inactive Casual
1365785,724,4,1,2/17/2005,36,2/22/2005,2/17/2005,11296.25,10804.75,2937,2/22/2005,2006-05-30,59,463,491.5,3.846186585,12.74298056,0,0,274,59,11296.25,63.56382978723404,11.259541984732824,0.3284689627877879,1,Recent Low Spenders
1365805,196,8,1,2/17/2005,21,4/2/2005,2/18/2005,2292.5,2233.75,125,4/2/2005,2006-12-02,10,610,58.75,18.34,1.639344262,0,0,88,10,2292.5,88.29787234042553,1.9083969465648856,0.06666062606537601,4,New Casual Players
1365818,276,2,1,2/17/2005,34,8/7/2006,3/7/2005,260.7,200.0,139,8/7/2006,2006-08-29,10,23,60.7,1.875539568,43.47826087,0,0,183,10,260.7,75.66489361702128,1.9083969465648856,0.007580556255286162,1,Recent Low Spenders
1365857,792,7,1,2/17/2005,23,4/8/2005,4/8/2005,1805.5,1649.95,1344,4/8/2005,2005-12-26,59,263,155.55,1.343377976,22.43346008,0,0,429,59,1805.5,42.952127659574465,11.259541984732824,0.05249978641702788,2,Inactive Casual
1365872,616,9,1,2/17/2005,25,5/23/2005,4/7/2005,2659.0,2727.5,96,5/23/2005,2005-06-21,7,30,-68.5,27.69791667,23.33333333,0,0,617,7,2659.0,17.95212765957447,1.3358778625954197,0.0773176029259912,0,Low Value Dormant
1365901,208,11,1,2/17/2005,38,2/17/2005,2/17/2005,9356.0,9302.5,6186,2/17/2005,2005-10-05,56,231,53.5,1.512447462,24.24242424,0,0,511,56,9356.0,32.047872340425535,10.687022900763358,0.2720509563653906,2,Inactive Casual
1365921,276,2,1,2/17/2005,21,8/4/2006,8/13/2005,16162.75,15625.75,2233,8/4/2006,2007-02-03,27,184,537.0,7.238132557,14.67391304,0,0,25,27,16162.75,96.67553191489363,5.152671755725191,0.4699755873230779,4,New Casual Players
1365930,276,2,1,2/17/2005,39,7/21/2005,3/25/2005,183.0,170.0,98,7/21/2005,2005-07-29,4,9,13.0,1.867346939,44.44444444,0,0,579,4,183.0,23.00531914893617,0.7633587786259541,0.005321219005436777,0,Low Value Dormant
1365956,300,8,1,2/17/2005,19,2/17/2005,2/17/2005,862.94,811.6,1373,2/17/2005,2006-12-31,9,683,51.34,0.628506919,1.317715959,0,0,59,9,862.94,92.15425531914893,1.717557251908397,0.025092309992085313,4,New Casual Players
1365990,300,8,1,2/17/2005,30,12/28/2006,2/17/2005,1693.0,1683.0,1589,12/28/2006,2007-01-20,11,24,10.0,1.065449969,45.83333333,0,0,39,11,1693.0,94.81382978723404,2.099236641221374,0.049228545225161006,4,New Casual Players
1365998,276,2,1,2/17/2005,38,2/25/2005,2/22/2005,384.0,335.0,195,2/25/2005,2006-01-23,11,333,49.0,1.969230769,3.303303303,0,0,401,11,384.0,46.67553191489361,2.099236641221374,0.011165836601572252,2,Inactive Casual
1366021,276,2,1,2/17/2005,28,11/4/2005,2/17/2005,2696.5,2680.0,1388,11/4/2005,2006-06-19,16,228,16.5,1.942723343,7.01754386,0,0,254,16,2696.5,66.22340425531915,3.0534351145038165,0.0784080166566135,1,Recent Low Spenders
1366080,380,3,1,2/17/2005,37,2/28/2005,2/17/2005,15015.55,14969.93,1285,2/28/2005,2005-11-18,36,264,45.62,11.68525292,13.63636364,0,0,467,36,15015.55,37.898936170212764,6.870229007633588,0.4366176504758808,2,Inactive Casual
1366118,276,2,1,2/17/2005,22,2/17/2005,2/17/2005,22917.5,22448.5,7113,2/17/2005,2006-12-14,66,666,469.0,3.221917616,9.90990991,0,0,76,66,22917.5,89.8936170212766,12.595419847328243,0.6663881779076357,4,New Casual Players
1366130,40,2,1,2/17/2005,25,6/30/2005,4/20/2005,162.75,148.75,156,6/30/2005,2005-07-15,4,16,14.0,1.043269231,25.0,0,0,593,4,162.75,21.143617021276594,0.7633587786259541,0.00473239559090074,0,Low Value Dormant
1366153,616,9,1,2/17/2005,24,12/22/2005,2/28/2005,712.4997,620.5,74,10/21/2005,2007-02-13,16,481,91.9997,9.628374324,3.326403326,0,0,15,16,712.4997,98.00531914893617,3.0534351145038165,0.02071785215851367,4,New Casual Players
1366161,380,3,1,2/17/2005,23,2/19/2005,2/19/2005,598.53,495.28,1567,2/19/2005,2005-09-24,8,218,103.25,0.381959158,3.669724771,0,0,522,8,598.53,30.585106382978722,1.5267175572519083,0.017403875471716252,2,Inactive Casual
1366179,300,8,1,2/17/2005,40,3/13/2005,3/13/2005,1824.68,1401.73,577,3/13/2005,2005-12-29,5,292,422.95,3.162357019,1.712328767,0,0,426,5,1824.68,43.351063829787236,0.9541984732824428,0.05305749669311682,2,Inactive Casual
1366181,792,7,1,2/17/2005,24,4/5/2005,2/18/2005,27.0,23.0,23,4/5/2005,2005-07-02,4,89,4.0,1.173913043,4.494382022,0,0,606,4,27.0,19.414893617021274,0.7633587786259541,0.0007850978860480491,0,Low Value Dormant
1366223,792,7,1,2/17/2005,24,2/27/2005,2/23/2005,1031.15,1025.65,374,2/27/2005,2006-12-30,45,672,5.5,2.757085561,6.696428571,0,0,60,45,1031.15,92.02127659574468,8.587786259541986,0.029983469822164658,4,New Casual Players
1366224,300,8,1,2/17/2005,32,3/22/2005,2/18/2005,205.75,142.25,222,3/22/2005,2006-10-17,4,575,63.5,0.926801802,0.695652174,0,0,134,4,205.75,82.18085106382979,0.7633587786259541,0.005982736668680966,4,New Casual Players
1366264,616,9,1,2/17/2005,24,7/27/2005,7/26/2005,1548.5,1533.25,99,7/27/2005,2007-01-24,22,547,15.25,15.64141414,4.021937843,0,0,35,22,1548.5,95.34574468085107,4.198473282442748,0.04502681764982978,4,New Casual Players
1366295,756,2,1,2/17/2005,31,9/2/2005,8/31/2005,22919.3031,21241.3318,610,9/2/2005,2007-02-17,37,534,1677.9713,37.57262803,6.928838951,0,0,11,37,22919.3031,98.5372340425532,7.061068702290077,0.666440607907574,4,New Casual Players
1366320,300,8,1,2/17/2005,36,9/14/2005,3/19/2005,507.0,465.75,193,9/14/2005,2006-04-14,4,213,41.25,2.626943005,1.877934272,0,0,320,4,507.0,57.446808510638306,0.7633587786259541,0.014742393638013366,1,Recent Low Spenders
1366389,276,2,1,2/17/2005,43,2/20/2005,2/20/2005,101019.8,97440.1,3393,2/20/2005,2007-02-28,278,739,3579.7,29.77300324,37.61840325,0,0,0,278,101019.8,100.0,53.05343511450382,2.9374233862591375,3,VIP High Rollers
1366401,250,6,1,2/17/2005,24,2/17/2005,2/17/2005,469.75,388.75,14,2/17/2005,2006-05-17,6,455,81.0,33.55357143,1.318681319,0,0,287,6,469.75,61.83510638297872,1.1450381679389312,0.013659249332261892,1,Recent Low Spenders
1366402,276,2,1,2/17/2005,40,4/4/2006,12/20/2005,1095.0,1102.0,81,4/4/2006,2007-02-26,23,329,-7.0,13.51851852,6.990881459,0,0,2,23,1095.0,99.7340425531915,4.3893129770992365,0.03184008093417088,4,New Casual Players
1366406,276,2,1,2/17/2005,29,2/17/2005,2/17/2005,1646.35,1296.72,1533,2/17/2005,2005-03-11,5,23,349.63,1.073939987,21.73913043,0,0,719,5,1646.35,4.388297872340425,0.9541984732824428,0.04787207054426687,0,Low Value Dormant
1366422,208,11,1,2/17/2005,32,2/17/2005,2/17/2005,2796.25,2783.0,2754,2/17/2005,2005-11-28,55,285,13.25,1.015341322,19.29824561,0,0,457,55,2796.25,39.22872340425532,10.49618320610687,0.08130851718006878,2,Inactive Casual
1366423,578,10,1,2/17/2005,23,2/17/2005,2/17/2005,276.98,286.98,366,2/17/2005,2006-09-12,10,573,-10.0,0.756775956,1.745200698,0,0,169,10,276.98,77.52659574468085,1.9083969465648856,0.008053941202873654,1,Recent Low Spenders
1366436,792,7,1,2/17/2005,26,2/17/2005,2/17/2005,159.25,251.75,507,2/17/2005,2006-07-23,7,522,-92.5,0.314102564,1.340996169,0,0,220,7,159.25,70.74468085106383,1.3358778625954197,0.004630623642709326,1,Recent Low Spenders
1366501,208,11,1,2/17/2005,19,7/9/2005,2/17/2005,2883.75,2496.1,1039,7/9/2005,2006-07-25,27,382,387.65,2.775505294,7.068062827,0,0,218,27,2883.75,71.01063829787235,5.152671755725191,0.08385281588485413,1,Recent Low Spenders
1366525,724,4,1,2/17/2005,19,5/22/2005,2/22/2005,1453.0,1451.0,244,5/22/2005,2005-08-29,4,100,2.0,5.954918033,4.0,0,0,548,4,1453.0,27.127659574468083,0.7633587786259541,0.04224989734917834,2,Inactive Casual
1366613,250,6,1,2/17/2005,48,2/17/2005,2/17/2005,8884.5845,8038.98,941,2/17/2005,2006-10-15,77,606,845.6045,9.441641339,12.70627063,0,0,136,77,8884.5845,81.91489361702128,14.694656488549619,0.2583432781246394,4,New Casual Players
1366617,300,8,1,2/17/2005,21,9/13/2005,2/17/2005,9856.0,9570.0,1077,9/13/2005,2006-04-06,7,206,286.0,9.151346332,3.398058252,0,0,328,7,9856.0,56.38297872340425,1.3358778625954197,0.28658980610702117,1,Recent Low Spenders
1366642,300,8,1,2/17/2005,28,3/25/2005,2/21/2005,149254.75,143749.0,30286,3/25/2005,2007-01-21,74,668,5505.75,4.928176385,11.07784431,1,1,38,74,149254.75,94.9468085106383,14.122137404580155,4.339984766949261,4,New Casual Players
1366657,300,8,1,2/17/2005,25,2/26/2005,2/24/2005,17803.5,17126.5,1775,2/26/2005,2005-09-28,12,215,677.0,10.03014085,5.581395349,0,0,518,12,17803.5,31.117021276595747,2.2900763358778624,0.5176848227502385,2,Inactive Casual
1366686,250,6,1,2/17/2005,21,2/17/2005,2/17/2005,476.25,385.0,155,2/17/2005,2006-11-22,8,644,91.25,3.072580645,1.242236025,0,0,98,8,476.25,86.96808510638297,1.5267175572519083,0.013848254378903089,4,New Casual Players
1366698,792,7,1,2/17/2005,30,7/9/2005,2/17/2005,395.0,324.0,79,7/9/2005,2005-11-11,6,126,71.0,5.0,4.761904762,0,0,474,6,395.0,36.96808510638298,1.1450381679389312,0.011485691295888126,2,Inactive Casual
1366733,578,10,1,2/17/2005,27,5/9/2005,5/9/2005,261.0,219.0,165,5/9/2005,2006-03-26,5,322,42.0,1.581818182,1.552795031,0,0,339,5,261.0,54.920212765957444,0.9541984732824428,0.007589279565131141,1,Recent Low Spenders
1366753,276,2,1,2/17/2005,37,7/7/2005,3/3/2005,529.1988,377.6,542,7/7/2005,2006-08-17,12,407,151.5988,0.97638155,2.948402948,0,0,195,12,529.1988,74.06914893617021,2.2900763358778624,0.01538788367330238,1,Recent Low Spenders
1366767,616,9,1,2/17/2005,22,2/18/2005,2/17/2005,641.0,612.95,598,2/18/2005,2006-01-01,6,318,28.05,1.071906355,1.886792453,0,0,423,6,641.0,43.75,1.1450381679389312,0.01863880536877035,2,Inactive Casual
1366789,616,9,1,2/17/2005,29,1/13/2006,3/17/2005,348.92,280.56,136,1/13/2006,2006-08-23,14,223,68.36,2.565588235,6.278026906,0,0,189,14,348.92,74.86702127659575,2.6717557251908395,0.010145790903699456,1,Recent Low Spenders
1366824,300,8,1,2/17/2005,24,2/27/2005,2/22/2005,8576.5,8180.0,488,2/27/2005,2005-09-27,4,213,396.5,17.57479508,1.877934272,0,0,519,4,8576.5,30.984042553191486,0.7633587786259541,0.2493848896181886,2,Inactive Casual
1366850,276,2,1,2/17/2005,32,7/19/2005,2/22/2005,164.0,146.0,140,7/19/2005,2006-08-26,6,404,18.0,1.171428571,1.485148515,0,0,186,6,164.0,75.2659574468085,1.1450381679389312,0.004768742715254816,1,Recent Low Spenders
1366853,756,2,1,2/17/2005,38,2/19/2005,2/19/2005,5916.0,5099.9,1032,2/19/2005,2006-08-20,17,548,816.1,5.73255814,3.102189781,0,0,192,17,5916.0,74.46808510638297,3.2442748091603053,0.17202367014297254,1,Recent Low Spenders
1366854,276,2,1,2/17/2005,33,9/8/2006,2/17/2005,1151.1,1183.45,35,9/7/2006,2006-09-30,11,24,-32.35,32.88857143,45.83333333,0,0,151,11,1151.1,79.92021276595744,2.099236641221374,0.033471339875181826,1,Recent Low Spenders
1366911,300,8,1,2/17/2005,33,2/25/2005,2/21/2005,734.0,597.0,230,2/25/2005,2005-12-25,8,304,137.0,3.191304348,2.631578947,0,0,430,8,734.0,42.819148936170215,1.5267175572519083,0.02134303142071363,2,Inactive Casual
1366935,752,5,1,2/17/2005,20,10/10/2005,2/17/2005,547.0,680.0,180,10/10/2005,2005-10-24,5,15,-133.0,3.038888889,33.33333333,0,0,492,5,547.0,34.57446808510639,0.9541984732824428,0.01590550161734381,2,Inactive Casual
1366952,724,4,1,2/17/2005,20,7/10/2006,2/8/2006,9927.0,9952.53,293,7/10/2006,2007-02-17,33,223,-25.53,33.88054608,14.79820628,0,0,11,33,9927.0,98.5372340425532,6.297709923664121,0.2886543227703327,4,New Casual Players
1366953,724,4,1,2/17/2005,21,9/7/2005,2/17/2005,1611.0,1517.9,327,9/7/2005,2006-10-16,4,405,93.1,4.926605505,0.987654321,0,0,135,4,1611.0,82.04787234042553,0.7633587786259541,0.046844173867533596,4,New Casual Players
1366990,752,5,1,2/17/2005,23,2/18/2005,2/17/2005,9313.5443,9046.4,1616,2/18/2005,2007-02-23,13,736,267.1443,5.763331869,1.766304348,0,0,5,13,9313.5443,99.33510638297872,2.480916030534351,0.27081644227943913,4,New Casual Players
1367102,724,4,1,2/17/2005,20,2/18/2005,2/17/2005,32263.65,31589.21,5668,2/18/2005,2005-03-22,11,33,674.44,5.692245942,33.33333333,0,0,708,11,32263.65,5.851063829787234,2.099236641221374,0.9381527189331162,0,Low Value Dormant
1367106,276,2,1,2/17/2005,26,2/17/2005,2/17/2005,4325.75,3878.07,877,2/17/2005,2007-02-28,72,742,447.68,4.932440137,9.703504043,0,0,0,72,4325.75,100.0,13.740458015267176,0.1257828585397166,4,New Casual Players
1367109,300,1,0,2/17/2005,27,2/17/2005,2/17/2005,103.94,67.44,562,2/17/2005,2005-10-28,4,254,36.5,0.184946619,1.57480315,0,0,488,4,103.94,35.1063829787234,0.7633587786259541,0.003022336084290156,2,Inactive Casual
1367112,792,7,1,2/17/2005,38,2/18/2005,2/17/2005,654.5,494.0,407,2/18/2005,2005-03-11,5,22,160.5,1.608108108,22.72727273,0,0,719,5,654.5,4.388297872340425,0.9541984732824428,0.019031354311794375,0,Low Value Dormant
1367120,620,1,1,2/17/2005,27,3/6/2005,2/24/2005,2445.0,2456.5,135,3/6/2005,2005-10-10,29,219,-11.5,18.11111111,13.24200913,0,0,506,29,2445.0,32.71276595744681,5.534351145038168,0.07109497523657334,2,Inactive Casual
1367123,616,9,1,2/17/2005,19,6/27/2005,4/19/2005,1900.07,1912.61,319,6/18/2005,2005-07-20,10,33,-12.54,5.956332288,30.3030303,0,0,588,10,1900.07,21.808510638297875,1.9083969465648856,0.05524966445715986,0,Low Value Dormant
1367126,616,9,1,2/18/2005,41,6/17/2005,6/1/2005,6820.58,6424.83,3672,6/17/2005,2005-12-20,15,187,395.75,1.857456427,8.021390374,0,0,435,15,6820.58,42.15425531914894,2.8625954198473282,0.19832677554154082,2,Inactive Casual
1367149,40,2,1,2/18/2005,25,2/18/2005,2/18/2005,9015.0,7542.5,431,2/18/2005,2005-09-30,12,225,1472.5,20.91647332,5.333333333,0,0,516,12,9015.0,31.382978723404253,2.2900763358778624,0.26213546084159856,2,Inactive Casual
1367170,756,2,1,2/18/2005,24,4/15/2005,4/14/2005,201.5,192.5,72,4/15/2005,2005-04-21,4,7,9.0,2.798611111,57.14285714,0,0,678,4,201.5,9.840425531914894,0.7633587786259541,0.005859156445877107,0,Low Value Dormant
1367178,40,2,1,2/18/2005,26,2/18/2005,2/18/2005,126325.0,123272.1,6247,2/18/2005,2006-03-07,68,383,3052.9,20.22170642,17.75456919,1,0,358,68,126325.0,52.3936170212766,12.977099236641221,3.6732403872229558,2,Inactive Casual
1367184,300,8,1,2/18/2005,23,2/18/2005,2/18/2005,2405.57,2193.57,18475,2/18/2005,2005-11-03,26,259,212.0,0.130206766,10.03861004,0,0,482,26,2405.57,35.90425531914894,4.961832061068702,0.06994844154594836,2,Inactive Casual
1367191,250,6,1,2/18/2005,35,2/18/2005,2/18/2005,2490.4466,2323.95,119,2/18/2005,2006-03-02,16,378,166.4966,20.92812269,4.232804233,0,0,363,16,2490.4466,51.72872340425532,3.0534351145038165,0.07241645781390932,2,Inactive Casual
1367211,276,2,1,2/18/2005,22,1/30/2007,2/19/2005,696.0,654.0,188,1/30/2007,2007-02-19,7,21,42.0,3.70212766,33.33333333,0,0,9,7,696.0,98.8031914893617,1.3358778625954197,0.02023807884034971,4,New Casual Players
1367234,276,2,0,2/18/2005,47,2/20/2005,2/18/2005,54269.0,51954.0,3754,2/20/2005,2005-03-29,28,38,2315.0,14.45631327,73.68421053,0,0,701,28,54269.0,6.781914893617021,5.343511450381679,1.5780176732570952,0,Low Value Dormant
1367266,792,7,1,2/18/2005,38,3/31/2005,2/18/2005,2061.25,1695.0,2094,3/31/2005,2005-04-23,12,24,366.25,0.984360076,50.0,0,0,676,12,2061.25,10.106382978723403,2.2900763358778624,0.05993640805987189,0,Low Value Dormant
1367327,276,2,1,2/18/2005,24,7/8/2005,7/8/2005,2039.4873,1892.435,240,7/8/2005,2007-01-03,11,545,147.0523,8.49786375,2.018348624,0,0,56,11,2039.4873,92.5531914893617,2.099236641221374,0.05930359880932753,4,New Casual Players
1367331,724,4,1,2/18/2005,25,12/27/2005,2/18/2005,3441.0,3496.5,771,12/27/2005,2007-02-19,24,420,-55.5,4.463035019,5.714285714,0,0,9,24,3441.0,98.8031914893617,4.580152671755725,0.10005636392190136,4,New Casual Players
1367382,300,8,1,2/18/2005,35,1/10/2006,2/18/2005,61028.86,56747.01,39017,1/10/2006,2006-06-19,56,161,4281.85,1.56416075,34.7826087,0,1,254,56,61028.86,66.22340425531915,10.687022900763358,1.7745788508860125,1,Recent Low Spenders
1367432,276,2,1,2/18/2005,29,8/1/2006,6/22/2005,61814.5153,58738.0014,4298,8/1/2006,2006-11-05,48,97,3076.5139,14.38215805,49.48453608,0,0,115,48,61814.5153,84.70744680851064,9.16030534351145,1.797423899596844,4,New Casual Players
1367466,208,11,1,2/18/2005,27,9/9/2005,2/18/2005,87276.0,86231.0,2551,9/9/2005,2006-03-17,25,190,1045.0,34.2124657,13.15789474,0,0,348,25,87276.0,53.72340425531915,4.770992366412214,2.5377853001010937,2,Inactive Casual
1367496,724,4,1,2/18/2005,26,3/10/2005,3/1/2005,32490.85,32242.85,54,3/6/2005,2005-08-14,13,162,248.0,601.6824074,8.024691358,0,0,563,13,32490.85,25.132978723404253,2.480916030534351,0.944759172255713,2,Inactive Casual
1367515,208,11,1,2/18/2005,38,4/14/2006,2/18/2005,1491.0,1394.5,1374,4/14/2006,2007-01-27,50,289,96.5,1.085152838,17.30103806,0,0,32,50,1491.0,95.74468085106383,9.541984732824428,0.04335484992954226,4,New Casual Players
1367524,276,2,1,2/18/2005,30,11/11/2006,9/1/2005,2143.17,2013.38,12202,11/11/2006,2007-02-14,15,96,129.79,0.175640879,15.625,0,0,14,15,2143.17,98.13829787234043,2.8625954198473282,0.06231845320154064,4,New Casual Players
1367546,616,9,1,2/18/2005,35,3/1/2005,3/1/2005,498.62,404.73,949,3/1/2005,2005-07-05,10,127,93.89,0.525416228,7.874015748,0,0,603,10,498.62,19.81382978723404,1.9083969465648856,0.014498722516343638,0,Low Value Dormant
1367567,792,7,1,2/18/2005,20,9/9/2005,2/18/2005,3099.0,3021.0,1899,9/9/2005,2005-11-18,16,71,78.0,1.631911532,22.53521127,0,0,467,16,3099.0,37.898936170212764,3.0534351145038165,0.09011179069862607,2,Inactive Casual
1367637,40,2,1,2/18/2005,27,2/18/2005,2/18/2005,2707.0,2317.0,114,2/18/2005,2005-02-21,4,4,390.0,23.74561404,100.0,0,0,737,4,2707.0,1.9946808510638299,0.7633587786259541,0.07871333250118773,0,Low Value Dormant
1367647,208,11,1,2/18/2005,35,2/18/2005,2/18/2005,672.5,714.0,221,2/18/2005,2005-02-28,4,11,-41.5,3.042986425,36.36363636,0,0,730,4,672.5,2.925531914893617,0.7633587786259541,0.01955475290249307,0,Low Value Dormant
1367648,276,2,1,2/18/2005,24,7/11/2005,7/11/2005,28922.0,29404.5,2607,7/11/2005,2007-02-25,27,595,-482.5,11.09397775,4.537815126,0,0,3,27,28922.0,99.60106382978722,5.152671755725191,0.8409852244548769,4,New Casual Players
1367655,616,9,1,2/18/2005,24,3/9/2005,3/7/2005,315.0,283.5,136,3/9/2005,2006-03-28,9,385,31.5,2.316176471,2.337662338,0,0,337,9,315.0,55.18617021276596,1.717557251908397,0.00915947533722724,1,Recent Low Spenders
1367663,276,2,1,2/18/2005,36,2/18/2005,2/18/2005,25932.5,25412.0,3976,2/18/2005,2006-06-02,39,470,520.5,6.522258551,8.29787234,0,0,271,39,25932.5,63.96276595744681,7.442748091603053,0.7540574418496678,1,Recent Low Spenders
1367667,276,2,1,2/18/2005,32,2/18/2005,2/18/2005,717.0,608.0,267,2/18/2005,2006-03-15,4,391,109.0,2.685393258,1.023017903,0,0,350,4,717.0,53.45744680851063,0.7633587786259541,0.02084871052949819,2,Inactive Casual
1367682,752,5,1,2/18/2005,28,11/24/2005,11/24/2005,1176.76,1042.61,2843,11/24/2005,2006-10-17,17,328,134.15,0.413914879,5.182926829,0,0,134,17,1176.76,82.18085106382979,3.2442748091603053,0.0342174736439223,4,New Casual Players
1367683,276,2,1,2/18/2005,28,10/3/2006,2/22/2005,210.7,167.1,100,10/3/2006,2007-01-11,6,101,43.6,2.107,5.940594059,0,0,48,6,210.7,93.61702127659575,1.1450381679389312,0.006126671281123108,4,New Casual Players
1367686,792,7,1,2/18/2005,26,12/22/2006,9/9/2005,1158.0,1099.5,684,12/22/2006,2006-12-29,5,8,58.5,1.692982456,62.5,0,0,61,5,1158.0,91.88829787234043,0.9541984732824428,0.033671976001616324,4,New Casual Players
1367702,250,6,1,2/18/2005,19,4/30/2005,2/23/2005,502.0,474.5,374,4/30/2005,2006-06-16,7,413,27.5,1.342245989,1.694915254,0,0,257,7,502.0,65.82446808510637,1.3358778625954197,0.014597005140597061,1,Recent Low Spenders
1367717,250,6,1,2/18/2005,24,8/30/2005,4/23/2005,1846.96,1685.52,678,8/30/2005,2006-12-22,10,480,161.44,2.724129794,2.083333333,0,0,68,10,1846.96,90.95744680851064,1.9083969465648856,0.053705347837603876,4,New Casual Players
1367729,250,6,0,2/18/2005,44,2/18/2005,2/18/2005,605.4998,409.25,21,2/18/2005,2005-03-07,4,18,196.2498,28.83332381,22.22222222,0,0,723,4,605.4998,3.856382978723404,0.7633587786259541,0.017606541221574686,0,Low Value Dormant
1367740,250,6,1,2/18/2005,27,2/18/2005,2/18/2005,1007.0,773.0,102,2/18/2005,2005-09-21,6,216,234.0,9.87254902,2.777777778,0,0,525,6,1007.0,30.186170212765955,1.1450381679389312,0.0292812433796439,2,Inactive Casual
1367747,276,2,1,2/18/2005,22,11/10/2006,2/18/2005,31920.25,31675.25,1470,11/10/2006,2006-11-30,7,21,245.0,21.71445578,33.33333333,0,0,90,7,31920.25,88.03191489361703,1.3358778625954197,0.9281674369305644,4,New Casual Players
1367758,276,2,1,2/18/2005,32,2/22/2005,2/22/2005,850.5,765.75,341,2/22/2005,2006-02-18,8,362,84.75,2.494134897,2.209944751,0,0,375,8,850.5,50.13297872340425,1.5267175572519083,0.024730583410513547,2,Inactive Casual
1367786,380,3,1,2/18/2005,43,2/23/2005,2/18/2005,13666.96,12782.55,6458,2/23/2005,2005-12-05,16,286,884.41,2.116283679,5.594405594,0,0,450,16,13666.96,40.159574468085104,3.0534351145038165,0.3974037557297498,2,Inactive Casual
1367794,616,9,1,2/18/2005,22,2/24/2005,2/24/2005,97763.22,97784.4659,20387,2/24/2005,2006-07-17,103,509,-21.2459,4.795370579,20.23575639,0,0,226,103,97763.22,69.9468085106383,19.65648854961832,2.8427295316759387,1,Recent Low Spenders
1367815,380,3,1,2/18/2005,48,2/18/2005,2/18/2005,6859.0,6525.0,1843,2/18/2005,2005-12-15,37,301,334.0,3.721649485,12.2923588,0,0,440,37,6859.0,41.48936170212766,7.061068702290077,0.19944394075568772,2,Inactive Casual
1367819,756,2,1,2/18/2005,40,7/23/2005,2/18/2005,171.5,137.8127,46,7/23/2005,2006-11-03,4,469,33.6873,3.72826087,0.852878465,0,0,117,4,171.5,84.44148936170212,0.7633587786259541,0.0049868254613792745,4,New Casual Players
1367865,300,8,1,2/18/2005,45,12/30/2005,2/18/2005,2959.5,2733.0,392,12/30/2005,2006-01-04,4,6,226.5,7.549744898,66.66666667,0,0,420,4,2959.5,44.148936170212764,0.7633587786259541,0.08605545162071115,2,Inactive Casual
1367871,40,2,1,2/18/2005,46,2/28/2005,2/25/2005,8119.85,7563.04,4166,2/28/2005,2006-12-04,21,645,556.81,1.949075852,3.255813953,0,0,86,21,8119.85,88.56382978723404,4.007633587786259,0.23610655814915743,4,New Casual Players
1367909,380,3,1,2/18/2005,24,2/18/2005,2/18/2005,6845.1891,6426.59,2199,2/18/2005,2007-02-25,85,738,418.5991,3.112864529,11.51761518,0,0,3,85,6845.1891,99.60106382978722,16.221374045801525,0.19904235155589434,4,New Casual Players
1367911,380,3,1,2/18/2005,26,2/18/2005,2/18/2005,337.06,248.11,812,2/18/2005,2005-08-14,7,178,88.95,0.415098522,3.93258427,0,0,563,7,337.06,25.132978723404253,1.3358778625954197,0.009800929387827978,2,Inactive Casual
1367922,40,2,0,2/18/2005,20,2/18/2005,2/18/2005,4765.25,4502.0,4972,2/18/2005,2005-03-02,7,13,263.25,0.958417136,53.84615385,0,0,728,7,4765.25,3.1914893617021276,1.3358778625954197,0.13856250746260984,0,Low Value Dormant
1367924,792,7,1,2/18/2005,23,3/27/2005,3/23/2005,393.5,349.0,251,3/27/2005,2005-10-02,4,190,44.5,1.567729084,2.105263158,0,0,514,4,393.5,31.648936170212767,0.7633587786259541,0.011442074746663233,2,Inactive Casual
1367926,724,4,1,2/18/2005,25,3/1/2005,2/18/2005,87.0,70.5,87,3/1/2005,2005-03-05,5,5,16.5,1.0,100.0,0,0,725,5,87.0,3.590425531914894,0.9541984732824428,0.0025297598550437137,0,Low Value Dormant
1367959,196,8,1,2/18/2005,51,2/27/2006,2/27/2006,776.0,626.0,17,2/27/2006,2006-04-06,8,39,150.0,45.64705882,20.51282051,0,0,328,8,776.0,56.38297872340425,1.5267175572519083,0.022564294799010596,1,Recent Low Spenders
1368006,300,8,1,2/18/2005,32,4/8/2005,2/18/2005,13504.0,13429.0,3685,4/8/2005,2005-11-13,25,220,75.0,3.66458616,11.36363636,0,0,472,25,13504.0,37.234042553191486,4.770992366412214,0.3926652538219576,2,Inactive Casual
1368022,300,8,1,2/18/2005,21,2/21/2005,2/18/2005,466.0,429.0,370,2/21/2005,2007-02-19,10,729,37.0,1.259459459,1.371742112,0,0,9,10,466.0,98.8031914893617,1.9083969465648856,0.01355020795919966,4,New Casual Players
1368040,276,2,1,2/18/2005,28,3/7/2005,2/23/2005,1425.5,1439.5,348,3/7/2005,2005-09-17,14,195,-14.0,4.096264368,7.179487179,0,0,529,14,1425.5,29.654255319148938,2.6717557251908395,0.04145026061338866,2,Inactive Casual
